consensus_community_id,degree_mean,degree_std,weighted_degree_mean,weighted_degree_std,clustering_mean,clustering_std,betweenness_mean,betweenness_std
26,3.0855018587360594,17.792442787961125,925.85843866171,6738.872462812063,0.2964032251853675,0.4495691457278229,0.0004967643300559988,0.006614227189828514
27,9.648535564853557,14.760772562978042,3247.8828451882846,12594.216919789977,0.3001837130879011,0.3751993439347249,0.0031998549794908103,0.011416385331182272
28,4.155963302752293,7.784747360324862,196.59633027522935,514.0573874482866,0.12165787630712423,0.29343972388795325,0.008774530988943537,0.037985693355864145
29,12.91578947368421,16.737729870722777,7505.2841052631575,15080.557023602896,0.595086464531002,0.3667167699271837,0.009097507361785075,0.04601082026183219
30,8.367567567567567,14.801036502593876,1214.9513513513514,3304.6033723742707,0.4310335702673148,0.4172583268606272,0.005304270771127506,0.020156125637623583
31,6.56,12.04042997666564,9726.674285714285,25756.27149254912,0.18052336274316594,0.3185927004897983,0.003956642653074783,0.01442210097001997
32,1.7142857142857142,1.889822365046136,685.7142857142857,755.9289460184544,0.0,0.0,0.0,0.0
33,53.30769230769231,41.868552427593364,52114.64102564102,81571.84799260323,0.485495678902376,0.31109124108221364,0.00459809008196105,0.013327007855538121
34,4.102564102564102,7.844814469339311,1072.820512820513,2381.9018177143175,0.31173992357559505,0.4207499132275446,0.006941401094324629,0.025861796002411105
35,10.80373831775701,13.341267550551736,699.196261682243,1505.1986482029308,0.39678160771965115,0.36506432934395683,0.01158693771989487,0.033531795928133525
36,8.457142857142857,8.55448981916821,4956.828571428571,10493.4646576291,0.4757450173051677,0.39270042422267315,0.029457435147972222,0.061127896780109985
37,2.7241379310344827,6.037290851263216,663.551724137931,1522.3831176569186,0.09925421417080507,0.29249147047843915,0.005763330740644711,0.025505225051430342
38,2.142857142857143,4.122790632254152,1316.7142857142858,3684.7221270058826,0.05566326530612244,0.22715910491357483,0.0008056758056758055,0.0037039422086594864
39,2.7857142857142856,6.797631367453829,2800.214285714286,7646.418825982373,0.15092288717288718,0.35383657486715897,0.005357142857142855,0.026489101183625963
